date,data_vencimento,taxa_indicativa,taxa_compra,taxa_venda,pu,vencimento_iso,vertice_ano,titulo_nome
2026-01-30,20260815,10.2621,10.274,10.2477,4622.589679,2026-08-15,2026,NTN-B 2026
2026-01-30,20270515,8.42,8.4292,8.405,4527.382621,2027-05-15,2027,NTN-B 2027
2026-01-30,20280815,7.8601,7.875,7.85,4536.526724,2028-08-15,2028,NTN-B 2028
2026-01-30,20290515,7.6769,7.6882,7.6636,4447.483095,2029-05-15,2029,NTN-B 2029
2026-01-30,20300815,7.6696,7.681,7.6589,4448.948172,2030-08-15,2030,NTN-B 2030
2026-01-30,20310515,7.626,7.6393,7.6094,4353.525257,2031-05-15,2031,NTN-B 2031
2026-01-30,20320815,7.6213,7.6321,7.606,4362.132012,2032-08-15,2032,NTN-B 2032
2026-01-30,20330515,7.63,7.6392,7.6161,4261.753553,2033-05-15,2033,NTN-B 2033
2026-01-30,20350515,7.48,7.4942,7.468,4228.708943,2035-05-15,2035,NTN-B 2035
2026-01-30,20370515,7.4663,7.4806,7.4522,4172.884448,2037-05-15,2037,NTN-B 2037
2026-01-30,20400815,7.3741,7.383,7.3554,4191.576813,2040-08-15,2040,NTN-B 2040
2026-01-30,20450515,7.2193,7.2301,7.2026,4105.738901,2045-05-15,2045,NTN-B 2045
2026-01-30,20500815,7.1214,7.135,7.0985,4159.179775,2050-08-15,2050,NTN-B 2050
2026-01-30,20550515,7.078,7.0921,7.0632,4077.553387,2055-05-15,2055,NTN-B 2055
2026-01-30,20600815,7.0905,7.102,7.077,4110.988379,2060-08-15,2060,NTN-B 2060
2026-02-02,20260815,10.267,10.2894,10.2529,4624.967757,2026-08-15,2026,NTN-B 2026
2026-02-02,20270515,8.3819,8.3953,8.3717,4531.459782,2027-05-15,2027,NTN-B 2027
2026-02-02,20280815,7.841,7.8542,7.8286,4540.421518,2028-08-15,2028,NTN-B 2028
2026-02-02,20290515,7.6901,7.7046,7.6807,4447.846004,2029-05-15,2029,NTN-B 2029
2026-02-02,20300815,7.6914,7.7029,7.6798,4447.432598,2030-08-15,2030,NTN-B 2030
2026-02-02,20310515,7.6591,7.6721,7.6444,4349.450644,2031-05-15,2031,NTN-B 2031
2026-02-02,20320815,7.6529,7.6694,7.6404,4357.309963,2032-08-15,2032,NTN-B 2032
2026-02-02,20330515,7.66,7.6753,7.6467,4256.709768,2033-05-15,2033,NTN-B 2033
2026-02-02,20350515,7.51,7.5221,7.4957,4222.291373,2035-05-15,2035,NTN-B 2035
2026-02-02,20370515,7.497,7.5121,7.484,4165.14021,2037-05-15,2037,NTN-B 2037
2026-02-02,20400815,7.4086,7.4218,7.3952,4180.918561,2040-08-15,2040,NTN-B 2040
2026-02-02,20450515,7.253,7.2701,7.2403,4093.3223,2045-05-15,2045,NTN-B 2045
2026-02-02,20500815,7.1577,7.1736,7.1389,4144.019727,2050-08-15,2050,NTN-B 2050
2026-02-02,20550515,7.115,7.1332,7.0994,4060.993905,2055-05-15,2055,NTN-B 2055
2026-02-02,20600815,7.1301,7.1416,7.1167,4092.518454,2060-08-15,2060,NTN-B 2060
2026-02-03,20260815,10.2237,10.24,10.2069,4628.389304,2026-08-15,2026,NTN-B 2026
2026-02-03,20270515,8.31,8.3273,8.2975,4537.256254,2027-05-15,2027,NTN-B 2027
2026-02-03,20280815,7.7918,7.8039,7.7783,4547.230033,2028-08-15,2028,NTN-B 2028
2026-02-03,20290515,7.65,7.6664,7.635,4454.71416,2029-05-15,2029,NTN-B 2029
2026-02-03,20300815,7.65,7.6628,7.6346,4456.032665,2030-08-15,2030,NTN-B 2030
2026-02-03,20310515,7.6088,7.6306,7.5974,4360.489284,2031-05-15,2031,NTN-B 2031
2026-02-03,20320815,7.6149,7.6318,7.6002,4367.352861,2032-08-15,2032,NTN-B 2032
2026-02-03,20330515,7.6327,7.647,7.6175,4264.895368,2033-05-15,2033,NTN-B 2033
2026-02-03,20350515,7.5051,7.5176,7.4949,4225.482632,2035-05-15,2035,NTN-B 2035
2026-02-03,20370515,7.4974,7.5137,7.4845,4166.834423,2037-05-15,2037,NTN-B 2037
2026-02-03,20400815,7.4082,7.4215,7.396,4182.877001,2040-08-15,2040,NTN-B 2040
2026-02-03,20450515,7.2736,7.2879,7.2602,4086.451553,2045-05-15,2045,NTN-B 2045
2026-02-03,20500815,7.1839,7.1968,7.1646,4133.632903,2050-08-15,2050,NTN-B 2050
2026-02-03,20550515,7.1354,7.1529,7.1177,4052.689554,2055-05-15,2055,NTN-B 2055
2026-02-03,20600815,7.15,7.1651,7.1358,4084.1591,2060-08-15,2060,NTN-B 2060
2026-02-04,20260815,10.1917,10.204,10.179,4631.554464,2026-08-15,2026,NTN-B 2026
2026-02-04,20270515,8.2937,8.3075,8.2815,4540.201,2027-05-15,2027,NTN-B 2027
2026-02-04,20280815,7.8161,7.83,7.806,4546.913977,2028-08-15,2028,NTN-B 2028
2026-02-04,20290515,7.687,7.6982,7.6748,4452.174158,2029-05-15,2029,NTN-B 2029
2026-02-04,20300815,7.6902,7.7031,7.6765,4451.572242,2030-08-15,2030,NTN-B 2030
2026-02-04,20310515,7.6504,7.6648,7.6388,4354.875046,2031-05-15,2031,NTN-B 2031
2026-02-04,20320815,7.6518,7.6632,7.6365,4361.404232,2032-08-15,2032,NTN-B 2032
2026-02-04,20330515,7.66,7.674,7.6503,4260.479836,2033-05-15,2033,NTN-B 2033
2026-02-04,20350515,7.5323,7.545,7.5197,4219.857365,2035-05-15,2035,NTN-B 2035
2026-02-04,20370515,7.5298,7.5446,7.515,4158.599725,2037-05-15,2037,NTN-B 2037
2026-02-04,20400815,7.4123,7.4265,7.3987,4183.20938,2040-08-15,2040,NTN-B 2040
2026-02-04,20450515,7.3025,7.3163,7.2927,4076.146355,2045-05-15,2045,NTN-B 2045
2026-02-04,20500815,7.2123,7.2263,7.1981,4122.291755,2050-08-15,2050,NTN-B 2050
2026-02-04,20550515,7.1617,7.177,7.149,4041.547643,2055-05-15,2055,NTN-B 2055
2026-02-04,20600815,7.1702,7.1817,7.1578,4075.696066,2060-08-15,2060,NTN-B 2060
2026-02-05,20260815,10.2496,10.264,10.2331,4632.804158,2026-08-15,2026,NTN-B 2026
2026-02-05,20270515,8.2811,8.2945,8.2695,4542.958113,2027-05-15,2027,NTN-B 2027
2026-02-05,20280815,7.8,7.8155,7.7875,4550.508472,2028-08-15,2028,NTN-B 2028
2026-02-05,20290515,7.67,7.6834,7.6535,4456.218607,2029-05-15,2029,NTN-B 2029
2026-02-05,20300815,7.67,7.6852,7.6546,4456.774659,2030-08-15,2030,NTN-B 2030
2026-02-05,20310515,7.6478,7.6641,7.6318,4357.27353,2031-05-15,2031,NTN-B 2031
2026-02-05,20320815,7.6496,7.6615,7.6331,4363.803694,2032-08-15,2032,NTN-B 2032
2026-02-05,20330515,7.6498,7.6631,7.6361,4264.716158,2033-05-15,2033,NTN-B 2033
2026-02-05,20350515,7.5395,7.5514,7.5226,4219.726501,2035-05-15,2035,NTN-B 2035
2026-02-05,20370515,7.5272,7.5424,7.5132,4161.226161,2037-05-15,2037,NTN-B 2037
2026-02-05,20400815,7.4159,7.4323,7.4035,4183.725585,2040-08-15,2040,NTN-B 2040
2026-02-05,20450515,7.3026,7.3175,7.2903,4077.859729,2045-05-15,2045,NTN-B 2045
2026-02-05,20500815,7.2229,7.236,7.2065,4119.177605,2050-08-15,2050,NTN-B 2050
2026-02-05,20550515,7.1673,7.184,7.1574,4040.530722,2055-05-15,2055,NTN-B 2055
2026-02-05,20600815,7.19,7.2026,7.1775,4067.473966,2060-08-15,2060,NTN-B 2060
2026-02-06,20260815,10.25,10.2723,10.2272,4635.285892,2026-08-15,2026,NTN-B 2026
2026-02-06,20270515,8.273,8.2885,8.258,4545.486142,2027-05-15,2027,NTN-B 2027
2026-02-06,20280815,7.8168,7.8314,7.806,4550.923398,2028-08-15,2028,NTN-B 2028
2026-02-06,20290515,7.7,7.7134,7.6857,4454.546544,2029-05-15,2029,NTN-B 2029
2026-02-06,20300815,7.7152,7.7288,7.6992,4451.53606,2030-08-15,2030,NTN-B 2030
2026-02-06,20310515,7.6878,7.7044,7.6662,4351.974068,2031-05-15,2031,NTN-B 2031
2026-02-06,20320815,7.6825,7.6978,7.6664,4358.730422,2032-08-15,2032,NTN-B 2032
2026-02-06,20330515,7.6859,7.7019,7.6674,4258.29516,2033-05-15,2033,NTN-B 2033
2026-02-06,20350515,7.5841,7.6014,7.5692,4209.369049,2035-05-15,2035,NTN-B 2035
2026-02-06,20370515,7.5671,7.5884,7.5556,4150.708275,2037-05-15,2037,NTN-B 2037
2026-02-06,20400815,7.4327,7.45,7.4178,4179.489421,2040-08-15,2040,NTN-B 2040
2026-02-06,20450515,7.329,7.3458,7.3143,4068.643859,2045-05-15,2045,NTN-B 2045
2026-02-06,20500815,7.2496,7.2665,7.2348,4108.699383,2050-08-15,2050,NTN-B 2050
2026-02-06,20550515,7.1915,7.2104,7.1751,4030.481953,2055-05-15,2055,NTN-B 2055
2026-02-06,20600815,7.2148,7.2302,7.1991,4056.794962,2060-08-15,2060,NTN-B 2060
2026-02-09,20260815,10.2893,10.3103,10.2741,4636.950027,2026-08-15,2026,NTN-B 2026
2026-02-09,20270515,8.31,8.3221,8.2963,4545.730192,2027-05-15,2027,NTN-B 2027
2026-02-09,20280815,7.8637,7.8769,7.8498,4548.442332,2028-08-15,2028,NTN-B 2028
2026-02-09,20290515,7.7399,7.7526,7.7245,4451.683297,2029-05-15,2029,NTN-B 2029
2026-02-09,20300815,7.74,7.7533,7.7256,4449.56415,2030-08-15,2030,NTN-B 2030
2026-02-09,20310515,7.7132,7.7292,7.6992,4349.325302,2031-05-15,2031,NTN-B 2031
2026-02-09,20320815,7.6922,7.7036,7.6778,4358.601739,2032-08-15,2032,NTN-B 2032
2026-02-09,20330515,7.6897,7.7033,7.6756,4259.309841,2033-05-15,2033,NTN-B 2033
2026-02-09,20350515,7.59,7.6021,7.5756,4209.60873,2035-05-15,2035,NTN-B 2035
2026-02-09,20370515,7.5685,7.5819,7.5517,4152.097576,2037-05-15,2037,NTN-B 2037
2026-02-09,20400815,7.4229,7.4348,7.4078,4184.831724,2040-08-15,2040,NTN-B 2040
2026-02-09,20450515,7.307,7.3236,7.2964,4079.531747,2045-05-15,2045,NTN-B 2045
2026-02-09,20500815,7.2402,7.2593,7.2275,4114.757386,2050-08-15,2050,NTN-B 2050
2026-02-09,20550515,7.1802,7.1928,7.1654,4037.68205,2055-05-15,2055,NTN-B 2055
2026-02-09,20600815,7.1997,7.2147,7.183,4066.072178,2060-08-15,2060,NTN-B 2060
2026-02-10,20260815,10.27,10.2833,10.2553,4639.850856,2026-08-15,2026,NTN-B 2026
2026-02-10,20270515,8.3139,8.3255,8.2984,4547.656484,2027-05-15,2027,NTN-B 2027
2026-02-10,20280815,7.8802,7.8934,7.8667,4548.902416,2028-08-15,2028,NTN-B 2028
2026-02-10,20290515,7.7358,7.748,7.7234,4454.165607,2029-05-15,2029,NTN-B 2029
2026-02-10,20300815,7.7411,7.7542,7.7286,4451.374903,2030-08-15,2030,NTN-B 2030
2026-02-10,20310515,7.7197,7.7331,7.7051,4350.091204,2031-05-15,2031,NTN-B 2031
2026-02-10,20320815,7.6961,7.7073,7.6835,4359.709247,2032-08-15,2032,NTN-B 2032
2026-02-10,20330515,7.6801,7.6953,7.6673,4263.404678,2033-05-15,2033,NTN-B 2033
2026-02-10,20350515,7.5623,7.5765,7.551,4219.033867,2035-05-15,2035,NTN-B 2035
2026-02-10,20370515,7.5455,7.5618,7.5326,4161.026766,2037-05-15,2037,NTN-B 2037
2026-02-10,20400815,7.4,7.415,7.3867,4194.906002,2040-08-15,2040,NTN-B 2040
2026-02-10,20450515,7.3,7.3128,7.2856,4084.197356,2045-05-15,2045,NTN-B 2045
2026-02-10,20500815,7.2403,7.2548,7.2265,4116.467455,2050-08-15,2050,NTN-B 2050
2026-02-10,20550515,7.1792,7.1928,7.1636,4039.886312,2055-05-15,2055,NTN-B 2055
2026-02-10,20600815,7.2074,7.2209,7.195,4063.949811,2060-08-15,2060,NTN-B 2060
2026-02-11,20260815,10.24,10.2537,10.2277,4642.964381,2026-08-15,2026,NTN-B 2026
2026-02-11,20270515,8.28,8.2933,8.2657,4551.478123,2027-05-15,2027,NTN-B 2027
2026-02-11,20280815,7.8506,7.8619,7.8378,4553.800226,2028-08-15,2028,NTN-B 2028
2026-02-11,20290515,7.72,7.7326,7.7065,4458.060611,2029-05-15,2029,NTN-B 2029
2026-02-11,20300815,7.729,7.7419,7.7156,4455.283284,2030-08-15,2030,NTN-B 2030
2026-02-11,20310515,7.7038,7.721,7.6911,4354.885668,2031-05-15,2031,NTN-B 2031
2026-02-11,20320815,7.6814,7.6944,7.6667,4364.767251,2032-08-15,2032,NTN-B 2032
2026-02-11,20330515,7.669,7.6832,7.6555,4267.850491,2033-05-15,2033,NTN-B 2033
2026-02-11,20350515,7.5513,7.5648,7.5378,4223.896071,2035-05-15,2035,NTN-B 2035
2026-02-11,20370515,7.5285,7.5445,7.5148,4168.115019,2037-05-15,2037,NTN-B 2037
2026-02-11,20400815,7.3994,7.4129,7.3863,4196.941283,2040-08-15,2040,NTN-B 2040
2026-02-11,20450515,7.2836,7.3006,7.2678,4092.786919,2045-05-15,2045,NTN-B 2045
2026-02-11,20500815,7.22,7.2334,7.2022,4127.540294,2050-08-15,2050,NTN-B 2050
2026-02-11,20550515,7.16,7.1747,7.143,4050.956879,2055-05-15,2055,NTN-B 2055
2026-02-11,20600815,7.1978,7.2117,7.1826,4070.485534,2060-08-15,2060,NTN-B 2060
2026-02-12,20260815,10.2059,10.22,10.1933,4646.152317,2026-08-15,2026,NTN-B 2026
2026-02-12,20270515,8.2452,8.2543,8.2332,4555.342194,2027-05-15,2027,NTN-B 2027
2026-02-12,20280815,7.8262,7.8376,7.8134,4558.188921,2028-08-15,2028,NTN-B 2028
2026-02-12,20290515,7.68,7.693,7.6671,4464.886189,2029-05-15,2029,NTN-B 2029
2026-02-12,20300815,7.6948,7.7073,7.6856,4462.706304,2030-08-15,2030,NTN-B 2030
2026-02-12,20310515,7.6812,7.6924,7.666,4360.890985,2031-05-15,2031,NTN-B 2031
2026-02-12,20320815,7.66,7.6715,7.65,4371.247735,2032-08-15,2032,NTN-B 2032
2026-02-12,20330515,7.64,7.6539,7.6325,4276.418164,2033-05-15,2033,NTN-B 2033
2026-02-12,20350515,7.53,7.543,7.5158,4231.587967,2035-05-15,2035,NTN-B 2035
2026-02-12,20370515,7.5091,7.5145,7.4923,4175.954925,2037-05-15,2037,NTN-B 2037
2026-02-12,20400815,7.38,7.3907,7.3636,4205.774272,2040-08-15,2040,NTN-B 2040
2026-02-12,20450515,7.2531,7.267,7.2368,4107.306961,2045-05-15,2045,NTN-B 2045
2026-02-12,20500815,7.1876,7.2036,7.1702,4144.240826,2050-08-15,2050,NTN-B 2050
2026-02-12,20550515,7.1388,7.1532,7.1242,4063.047029,2055-05-15,2055,NTN-B 2055
2026-02-12,20600815,7.1767,7.1915,7.1614,4082.813154,2060-08-15,2060,NTN-B 2060
2026-02-13,20260815,10.1462,10.1661,10.1337,4649.856259,2026-08-15,2026,NTN-B 2026
2026-02-13,20270515,8.17,8.1873,8.1594,4561.221948,2027-05-15,2027,NTN-B 2027
2026-02-13,20280815,7.7805,7.8,7.7708,4564.625652,2028-08-15,2028,NTN-B 2028
2026-02-13,20290515,7.6472,7.6708,7.6375,4470.839788,2029-05-15,2029,NTN-B 2029
2026-02-13,20300815,7.6737,7.6884,7.6645,4468.04783,2030-08-15,2030,NTN-B 2030
2026-02-13,20310515,7.6557,7.67,7.643,4367.422358,2031-05-15,2031,NTN-B 2031
2026-02-13,20320815,7.6296,7.6497,7.6184,4379.652697,2032-08-15,2032,NTN-B 2032
2026-02-13,20330515,7.6181,7.6319,7.6059,4283.35545,2033-05-15,2033,NTN-B 2033
2026-02-13,20350515,7.5027,7.5217,7.493,4240.93793,2035-05-15,2035,NTN-B 2035
2026-02-13,20370515,7.481,7.4947,7.4683,4186.515451,2037-05-15,2037,NTN-B 2037
2026-02-13,20400815,7.3506,7.3687,7.3358,4218.252698,2040-08-15,2040,NTN-B 2040
2026-02-13,20450515,7.2118,7.2352,7.204,4126.444661,2045-05-15,2045,NTN-B 2045
2026-02-13,20500815,7.1473,7.1633,7.1369,4164.704143,2050-08-15,2050,NTN-B 2050
2026-02-13,20550515,7.0962,7.118,7.0827,4085.742792,2055-05-15,2055,NTN-B 2055
2026-02-13,20600815,7.1389,7.1602,7.1316,4103.658238,2060-08-15,2060,NTN-B 2060
2026-02-18,20260815,10.0763,10.0912,10.0588,4517.74685,2026-08-15,2026,NTN-B 2026
2026-02-18,20270515,8.1101,8.1237,8.0984,4566.31671,2027-05-15,2027,NTN-B 2027
2026-02-18,20280815,7.7255,7.7366,7.7094,4435.949096,2028-08-15,2028,NTN-B 2028
2026-02-18,20290515,7.61,7.6242,7.595,4477.324103,2029-05-15,2029,NTN-B 2029
2026-02-18,20300815,7.64,7.6521,7.6274,4339.402813,2030-08-15,2030,NTN-B 2030
2026-02-18,20310515,7.6276,7.6403,7.6119,4374.424819,2031-05-15,2031,NTN-B 2031
2026-02-18,20320815,7.6039,7.6144,7.587,4251.063447,2032-08-15,2032,NTN-B 2032
2026-02-18,20330515,7.6001,7.6126,7.5836,4289.397662,2033-05-15,2033,NTN-B 2033
2026-02-18,20350515,7.4869,7.5015,7.4668,4247.1394,2035-05-15,2035,NTN-B 2035
2026-02-18,20370515,7.4674,7.4807,7.4541,4192.579962,2037-05-15,2037,NTN-B 2037
2026-02-18,20400815,7.3343,7.35,7.3207,4090.002699,2040-08-15,2040,NTN-B 2040
2026-02-18,20450515,7.1846,7.1957,7.1694,4139.708831,2045-05-15,2045,NTN-B 2045
2026-02-18,20500815,7.12,7.136,7.1057,4043.222351,2050-08-15,2050,NTN-B 2050
2026-02-18,20550515,7.0719,7.0885,7.0546,4099.516098,2055-05-15,2055,NTN-B 2055
2026-02-18,20600815,7.1112,7.125,7.0967,3983.501388,2060-08-15,2060,NTN-B 2060
2026-02-19,20260815,10.067,10.0825,10.0495,4520.783489,2026-08-15,2026,NTN-B 2026
2026-02-19,20270515,8.1161,8.1307,8.1001,4568.569418,2027-05-15,2027,NTN-B 2027
2026-02-19,20280815,7.7398,7.7532,7.724,4436.995914,2028-08-15,2028,NTN-B 2028
2026-02-19,20290515,7.64,7.6555,7.6262,4476.112734,2029-05-15,2029,NTN-B 2029
2026-02-19,20300815,7.6813,7.6956,7.6678,4335.175305,2030-08-15,2030,NTN-B 2030
2026-02-19,20310515,7.6697,7.6856,7.6503,4369.202936,2031-05-15,2031,NTN-B 2031
2026-02-19,20320815,7.64,7.6543,7.6253,4245.672745,2032-08-15,2032,NTN-B 2032
2026-02-19,20330515,7.63,7.6448,7.6136,4284.821775,2033-05-15,2033,NTN-B 2033
2026-02-19,20350515,7.5208,7.5361,7.507,4240.095803,2035-05-15,2035,NTN-B 2035
2026-02-19,20370515,7.4952,7.5135,7.48,4186.171557,2037-05-15,2037,NTN-B 2037
2026-02-19,20400815,7.35,7.3633,7.3356,4086.463008,2040-08-15,2040,NTN-B 2040
2026-02-19,20450515,7.1955,7.2122,7.183,4137.262878,2045-05-15,2045,NTN-B 2045
2026-02-19,20500815,7.14,7.1559,7.1196,4035.985239,2050-08-15,2050,NTN-B 2050
2026-02-19,20550515,7.0958,7.1126,7.077,4089.79905,2055-05-15,2055,NTN-B 2055
2026-02-19,20600815,7.1369,7.1523,7.1188,3972.490003,2060-08-15,2060,NTN-B 2060
2026-02-20,20260815,10.04,10.0546,10.0196,4524.17116,2026-08-15,2026,NTN-B 2026
2026-02-20,20270515,8.119,8.1325,8.1057,4570.984056,2027-05-15,2027,NTN-B 2027
2026-02-20,20280815,7.77,7.7835,7.7557,4436.519523,2028-08-15,2028,NTN-B 2028
2026-02-20,20290515,7.6531,7.6654,7.6377,4476.953236,2029-05-15,2029,NTN-B 2029
2026-02-20,20300815,7.68,7.6914,7.67,4337.738835,2030-08-15,2030,NTN-B 2030
2026-02-20,20310515,7.66,7.6703,7.6425,4373.321423,2031-05-15,2031,NTN-B 2031
2026-02-20,20320815,7.6336,7.6461,7.614,4249.336977,2032-08-15,2032,NTN-B 2032
2026-02-20,20330515,7.6081,7.6214,7.5951,4292.187048,2033-05-15,2033,NTN-B 2033
2026-02-20,20350515,7.4733,7.4858,7.4605,4255.440006,2035-05-15,2035,NTN-B 2035
2026-02-20,20370515,7.4443,7.4582,7.429,4204.277666,2037-05-15,2037,NTN-B 2037
2026-02-20,20400815,7.2923,7.3082,7.2786,4109.676126,2040-08-15,2040,NTN-B 2040
2026-02-20,20450515,7.1366,7.1521,7.1256,4164.483713,2045-05-15,2045,NTN-B 2045
2026-02-20,20500815,7.0887,7.0985,7.0755,4062.145226,2050-08-15,2050,NTN-B 2050
2026-02-20,20550515,7.0539,7.0741,7.036,4112.750653,2055-05-15,2055,NTN-B 2055
2026-02-20,20600815,7.097,7.1124,7.0815,3994.929069,2060-08-15,2060,NTN-B 2060
2026-02-23,20260815,10.0189,10.0341,9.9982,4527.431335,2026-08-15,2026,NTN-B 2026
2026-02-23,20270515,8.1108,8.1255,8.0992,4573.947459,2027-05-15,2027,NTN-B 2027
2026-02-23,20280815,7.7589,7.7674,7.7427,4440.006433,2028-08-15,2028,NTN-B 2028
2026-02-23,20290515,7.65,7.6628,7.6362,4479.755069,2029-05-15,2029,NTN-B 2029
2026-02-23,20300815,7.6791,7.6915,7.6646,4340.234318,2030-08-15,2030,NTN-B 2030
2026-02-23,20310515,7.66,7.6746,7.647,4375.692275,2031-05-15,2031,NTN-B 2031
2026-02-23,20320815,7.6303,7.6454,7.6191,4252.339836,2032-08-15,2032,NTN-B 2032
2026-02-23,20330515,7.61,7.625,7.5968,4294.072681,2033-05-15,2033,NTN-B 2033
2026-02-23,20350515,7.4638,7.4753,7.449,4260.341125,2035-05-15,2035,NTN-B 2035
2026-02-23,20370515,7.4273,7.4448,7.4161,4211.840791,2037-05-15,2037,NTN-B 2037
2026-02-23,20400815,7.2652,7.2768,7.2501,4121.787158,2040-08-15,2040,NTN-B 2040
2026-02-23,20450515,7.13,7.1433,7.1164,4169.481838,2045-05-15,2045,NTN-B 2045
2026-02-23,20500815,7.0997,7.1116,7.0853,4059.08891,2050-08-15,2050,NTN-B 2050
2026-02-23,20550515,7.0627,7.0774,7.0464,4110.503407,2055-05-15,2055,NTN-B 2055
2026-02-23,20600815,7.1075,7.1205,7.0959,3991.635005,2060-08-15,2060,NTN-B 2060
2026-02-24,20260815,10.0222,10.0342,10.0048,4530.213947,2026-08-15,2026,NTN-B 2026
2026-02-24,20270515,8.0857,8.0948,8.0731,4577.74554,2027-05-15,2027,NTN-B 2027
2026-02-24,20280815,7.731,7.7451,7.7183,4445.101911,2028-08-15,2028,NTN-B 2028
2026-02-24,20290515,7.6011,7.616,7.5894,4488.09309,2029-05-15,2029,NTN-B 2029
2026-02-24,20300815,7.63,7.6425,7.6159,4350.40251,2030-08-15,2030,NTN-B 2030
2026-02-24,20310515,7.5986,7.6142,7.5855,4389.134174,2031-05-15,2031,NTN-B 2031
2026-02-24,20320815,7.5675,7.5815,7.5544,4268.025774,2032-08-15,2032,NTN-B 2032
2026-02-24,20330515,7.5423,7.554,7.5281,4312.048447,2033-05-15,2033,NTN-B 2033
2026-02-24,20350515,7.39,7.4026,7.3776,4283.042295,2035-05-15,2035,NTN-B 2035
2026-02-24,20370515,7.37,7.3823,7.356,4232.07546,2037-05-15,2037,NTN-B 2037
2026-02-24,20400815,7.2208,7.2354,7.208,4140.318579,2040-08-15,2040,NTN-B 2040
2026-02-24,20450515,7.1086,7.1225,7.0947,4180.832332,2045-05-15,2045,NTN-B 2045
2026-02-24,20500815,7.0695,7.082,7.0558,4075.445,2050-08-15,2050,NTN-B 2050
2026-02-24,20550515,7.0417,7.056,7.0276,4123.128554,2055-05-15,2055,NTN-B 2055
2026-02-24,20600815,7.0757,7.0859,7.0649,4010.046464,2060-08-15,2060,NTN-B 2060
2026-02-25,20260815,10.0415,10.0566,10.0265,4532.684457,2026-08-15,2026,NTN-B 2026
2026-02-25,20270515,8.1,8.1126,8.0878,4579.592275,2027-05-15,2027,NTN-B 2027
2026-02-25,20280815,7.7664,7.7806,7.7526,4444.142725,2028-08-15,2028,NTN-B 2028
2026-02-25,20290515,7.6172,7.6316,7.6022,4488.572499,2029-05-15,2029,NTN-B 2029
2026-02-25,20300815,7.619,7.6325,7.6046,4354.509364,2030-08-15,2030,NTN-B 2030
2026-02-25,20310515,7.5724,7.587,7.5591,4396.240003,2031-05-15,2031,NTN-B 2031
2026-02-25,20320815,7.5231,7.5361,7.5121,4279.822573,2032-08-15,2032,NTN-B 2032
2026-02-25,20330515,7.5,7.5126,7.4861,4324.183256,2033-05-15,2033,NTN-B 2033
2026-02-25,20350515,7.3534,7.3659,7.3395,4295.496896,2035-05-15,2035,NTN-B 2035
2026-02-25,20370515,7.3309,7.3466,7.3169,4246.663756,2037-05-15,2037,NTN-B 2037
2026-02-25,20400815,7.1912,7.2052,7.1776,4153.456115,2040-08-15,2040,NTN-B 2040
2026-02-25,20450515,7.0752,7.0934,7.065,4197.388438,2045-05-15,2045,NTN-B 2045
2026-02-25,20500815,7.0301,7.0445,7.0172,4096.263029,2050-08-15,2050,NTN-B 2050
2026-02-25,20550515,7.0102,7.0243,6.9905,4141.088922,2055-05-15,2055,NTN-B 2055
2026-02-25,20600815,7.0372,7.0515,7.0246,4032.059565,2060-08-15,2060,NTN-B 2060
2026-02-26,20260815,10.09,10.1037,10.0791,4534.603054,2026-08-15,2026,NTN-B 2026
2026-02-26,20270515,8.1012,8.1129,8.0905,4582.093865,2027-05-15,2027,NTN-B 2027
2026-02-26,20280815,7.7502,7.763,7.7378,4448.117071,2028-08-15,2028,NTN-B 2028
2026-02-26,20290515,7.568,7.5806,7.5557,4496.939357,2029-05-15,2029,NTN-B 2029
2026-02-26,20300815,7.55,7.5657,7.5424,4367.869211,2030-08-15,2030,NTN-B 2030
2026-02-26,20310515,7.4817,7.4993,7.4681,4415.042126,2031-05-15,2031,NTN-B 2031
2026-02-26,20320815,7.4396,7.45,7.4277,4300.051522,2032-08-15,2032,NTN-B 2032
2026-02-26,20330515,7.4242,7.4372,7.4128,4344.169877,2033-05-15,2033,NTN-B 2033
2026-02-26,20350515,7.28,7.296,7.27,4318.282133,2035-05-15,2035,NTN-B 2035
2026-02-26,20370515,7.2597,7.2726,7.2417,4271.500828,2037-05-15,2037,NTN-B 2037
2026-02-26,20400815,7.112,7.123,7.0987,4185.148454,2040-08-15,2040,NTN-B 2040
2026-02-26,20450515,6.9909,7.0064,6.9762,4236.182186,2045-05-15,2045,NTN-B 2045
2026-02-26,20500815,6.9499,6.9667,6.9386,4136.869815,2050-08-15,2050,NTN-B 2050
2026-02-26,20550515,6.93,6.9484,6.9133,4183.969016,2055-05-15,2055,NTN-B 2055
2026-02-26,20600815,6.9517,6.9664,6.9414,4079.017456,2060-08-15,2060,NTN-B 2060
2026-02-27,20260815,9.875,9.8916,9.8621,4541.586881,2026-08-15,2026,NTN-B 2026
2026-02-27,20270515,8.087,8.0992,8.0738,4585.347576,2027-05-15,2027,NTN-B 2027
2026-02-27,20280815,7.7498,7.764,7.7393,4450.581594,2028-08-15,2028,NTN-B 2028
2026-02-27,20290515,7.559,7.574,7.5478,4500.452934,2029-05-15,2029,NTN-B 2029
2026-02-27,20300815,7.55,7.5678,7.5361,4370.221547,2030-08-15,2030,NTN-B 2030
2026-02-27,20310515,7.5077,7.5207,7.4915,4412.69191,2031-05-15,2031,NTN-B 2031
